OVERALL INDIVIDUAL RESULTS:

EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,NGB,NGB ID,UCI ID
"92225","2","1","Ron Crane","",AUS,"2864.497","0","36521.41","0","0",Bot,"Bot8975","1383","Platinum 1","1402","Platinum 2","","","",""
"92225","2","2","Dennis Edwards","",CAN,"2864.5","0","36521.41","0","0",Bot,"Bot2747","1346","Platinum 1","1378","Platinum 1","","","",""
"92225","2","3","Vicente Chung","",ENG,"2864.98","0.482","36521.41","0","0",Bot,"Bot8976","1223","Gold 3","1274","Gold 3","","","",""
"92225","2","4","James Eastwood","Chaos",GBR,"2876.722","12.225","36521.41","0","0",Male,"212354980F57BA1B","1199","Gold 2","1267","Gold 3","40-44","British Cycling","1652049","10116817585"
"92225","2","5","Borys Shvets","Roklit",UKR,"2876.964","12.467","36521.41","0","0",Bot,"Bot1312","1306","Platinum 1","1314","Platinum 1","","","",""
"92225","2","6","Keoni Loeak","Delta",MHL,"2878.493","13.996","36521.41","0","0",Bot,"Bot2521","1181","Gold 2","1224","Gold 3","","","",""
"92225","2","7","Juan Cervantes","Monova",MEX,"2878.493","13.996","36521.41","0","0",Bot,"Bot1219","1181","Gold 2","1213","Gold 3","","","",""
"92225","2","8","Elijah Smith","Patriot",WAL,"2882.483","17.985","36521.41","0","0",Bot,"Bot2208","1358","Platinum 1","1404","Platinum 2","","","",""
"92225","2","9","Juan Mamani","True Form",BOL,"2882.737","18.239","36521.41","0","0",Bot,"Bot4615","1303","Platinum 1","1268","Gold 3","","","",""
"92225","2","10","Julian Simon","",BEL,"2883.218","18.72","36521.41","0","0",Bot,"Bot386","1181","Gold 2","1214","Gold 3","","","",""
"92225","2","11","Emmanuel Leroux","",FRA,"2883.227","18.729","36521.41","0","0",Bot,"Bot6163","1202","Gold 3","1212","Gold 3","","","",""
"92225","2","12","Arthur Seymour","",BAH,"2883.472","18.975","36521.41","0","0",Bot,"Bot5250","1352","Platinum 1","1363","Platinum 1","","","",""
"92225","2","13","Sergio Martin","Dashix",ESP,"2897.457","32.96","36521.41","0","0",Bot,"Bot7911","1272","Gold 3","1298","Gold 3","","","",""
"92225","2","14","Marco Fortin","",CAN,"2897.701","33.204","36521.41","0","0",Bot,"Bot1575","1298","Gold 3","1291","Gold 3","","","",""
"92225","2","15","Lenny Shaffer","Hector",AUS,"2897.741","33.244","36521.41","0","0",Bot,"Bot6926","1300","Platinum 1","1350","Platinum 1","","","",""
"92225","2","16","Forrest Beck","",AUS,"2897.749","33.252","36521.41","0","0",Bot,"Bot8843","1302","Platinum 1","1347","Platinum 1","","","",""
"92225","2","17","Frits Kristensen","Heat",DEN,"2897.974","33.476","36521.41","0","0",Bot,"Bot5107","1303","Platinum 1","1310","Platinum 1","","","",""
"92225","2","18","Matthew Ekwona","",NRU,"2908.736","44.238","36521.41","0","0",Bot,"Bot6869","1337","Platinum 1","1327","Platinum 1","","","",""
"92225","2","19","Fraser Kinnaird","",SCO,"2908.968","44.471","36521.41","0","0",Bot,"Bot2453","1328","Platinum 1","1300","Platinum 1","","","",""
"92225","2","20","Bojidar Yankov","",BUL,"2908.979","44.481","36521.41","0","0",Bot,"Bot4643","1220","Gold 3","1213","Gold 3","","","",""
"92225","2","21","Joseph Lace","Douvan",IOM,"2908.996","44.498","36521.41","0","0",Bot,"Bot8236","1255","Gold 3","1219","Gold 3","","","",""
"92225","2","22","Remo Spina","AI Thunder",ITA,"2908.999","44.501","36521.41","0","0",Bot,"Bot3400","1334","Platinum 1","1304","Platinum 1","","","",""
"92225","2","23","Jabari Meade","",MSR,"2909.214","44.716","36521.41","0","0",Bot,"Bot3542","1216","Gold 3","1216","Gold 3","","","",""
"92225","2","24","Joon Yeop","Eckleson",KOR,"2909.475","44.977","36521.41","0","0",Bot,"Bot3227","1324","Platinum 1","1276","Gold 3","","","",""
"92225","2","25","Kobe Simon","Hinal",BEL,"2909.964","45.467","36521.41","0","0",Bot,"Bot6531","1267","Gold 3","1318","Platinum 1","","","",""
"92225","2","26","Van Montgomery","",GBR,"2909.98","45.483","36521.41","0","0",Bot,"Bot3097","1366","Platinum 1","1323","Platinum 1","","","",""
"92225","2","27","Christian Svensson","",SWE,"2909.987","45.49","36521.41","0","0",Bot,"Bot6968","1275","Gold 3","1313","Platinum 1","","","",""
