OVERALL INDIVIDUAL RESULTS:

EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,NGB,NGB ID,UCI ID
"95201","2","1","Joon Yeop","Eckleson",KOR,"2909.871","0","35209.761","0","0",Bot,"Bot3227","1333","Platinum 1","1296","Gold 3","","","",""
"95201","2","2","Sher Pillai","Pioma",UAE,"2911.646","1.774","35209.761","0","0",Bot,"Bot8638","1103","Gold 2","1125","Gold 2","","","",""
"95201","2","3","Eetu Saarinen","",FIN,"2912.263","2.392","35209.761","0","0",Bot,"Bot8467","894","Silver 2","909","Silver 3","","","",""
"95201","2","4","Salim Al-Riyami","",OMA,"2915.243","5.372","35209.761","0","0",Bot,"Bot5070","1139","Gold 2","1166","Gold 2","","","",""
"95201","2","5","Koa Jibas","Douvan",MHL,"2915.503","5.632","35209.761","0","0",Bot,"Bot6736","1134","Gold 2","1152","Gold 2","","","",""
"95201","2","6","Neal Marshall","",AUS,"2915.534","5.663","35209.761","0","0",Bot,"Bot1059","1152","Gold 2","1173","Gold 2","","","",""
"95201","2","7","Ruojie Ten","Saint",CHN,"2915.664","5.793","35209.761","0","0",Bot,"Bot232","928","Silver 3","950","Silver 3","","","",""
"95201","2","8","Elie Ndayizeye","Windsail",BDI,"2918.335","8.463","35209.761","0","0",Bot,"Bot7523","1111","Gold 2","1113","Gold 2","","","",""
"95201","2","9","Julien Helleputte","Riders Givrés du Trainer",BEL,"2918.593","8.722","35209.761","0","0",Male,"5F2EDC06F34578B8","300","Bronze 1","967","Silver 3","35-39","","",""
"95201","2","10","Arseni Košarac","",CRO,"2918.689","8.818","35209.761","0","0",Bot,"Bot3376","1124","Gold 2","1135","Gold 2","","","",""
"95201","2","11","Luboslaw Živulić","",SVK,"2918.756","8.884","35209.761","0","0",Bot,"Bot149","1122","Gold 2","1124","Gold 2","","","",""
"95201","2","12","Jia-Li Luo","Patriot",TPE,"2918.798","8.927","35209.761","0","0",Bot,"Bot308","1037","Gold 1","1016","Gold 1","","","",""
"95201","2","13","Vanessa Walker","Systech",CAN,"2918.998","9.126","35209.761","0","0",Bot,"Bot8604","906","Silver 3","894","Silver 2","","","",""
"95201","2","14","Lowell Knox","",AUS,"2919.297","9.426","35209.761","0","0",Bot,"Bot7289","901","Silver 3","907","Silver 3","","","",""
"95201","2","15","Zhiyu Shak","Delta",CHN,"2919.404","9.533","35209.761","0","0",Bot,"Bot321","1028","Gold 1","1031","Gold 1","","","",""
"95201","2","16","Gustav Iiyambo","",NAM,"2919.544","9.673","35209.761","0","0",Bot,"Bot2999","1155","Gold 2","1159","Gold 2","","","",""
"95201","2","17","Sri Astuti","",INA,"2919.607","9.736","35209.761","0","0",Bot,"Bot8076","926","Silver 3","922","Silver 3","","","",""
"95201","2","18","Audrey Bourgeois","Titans",FRA,"2919.773","9.902","35209.761","0","0",Bot,"Bot6830","938","Silver 3","922","Silver 3","","","",""
"95201","2","19","Thomas Moen","",NOR,"2964.53","54.659","35209.761","0","0",Bot,"Bot8795","1170","Gold 2","1082","Gold 1","","","",""
"95201","2","20","Krisztián Máté","Krowen",HUN,"2964.63","54.759","35209.761","0","0",Bot,"Bot5102","884","Silver 2","928","Silver 3","","","",""
"95201","2","21","Andrew Crisostomo","Meisterkuhl",GUM,"2981.381","71.51","35209.761","0","0",Bot,"Bot6122","1110","Gold 2","1096","Gold 1","","","",""
"95201","2","22","Ravi Abdulla","Windsail",UAE,"2981.806","71.934","35209.761","0","0",Bot,"Bot7223","1051","Gold 1","1047","Gold 1","","","",""
"95201","2","23","Sheikh Nair","",UAE,"2982.08","72.208","35209.761","0","0",Bot,"Bot8764","929","Silver 3","974","Silver 3","","","",""
"95201","2","24","Qingjin Wan","",CHN,"2983.323","73.451","35209.761","0","0",Bot,"Bot3141","899","Silver 2","901","Silver 3","","","",""
"95201","2","25","Emma Johnson","",CAN,"2986.678","76.806","35209.761","0","0",Bot,"Bot854","991","Silver 3","978","Silver 3","","","",""
"95201","2","26","Kamil Kukharchuk","",SVK,"2986.795","76.924","35209.761","0","0",Bot,"Bot2196","986","Silver 3","988","Silver 3","","","",""
"95201","2","27","Grace Lawson","",SGP,"3053.521","143.649","35209.761","0","0",Bot,"Bot671","969","Silver 3","962","Silver 3","","","",""
